"species_nr","code","wetnaam","nednaam","aangevuld"
"6321","LYCP-SP","Lycopus species","Wolfspoot (G)","0"
"780","LYCPEUR","Lycopus europaeus","Wolfspoot","0"
"6322","LYSI-SP","Lysimachia species","Wederik (G)","0"
"781","LYSINEM","Lysimachia nemorum","Boswederik","0"
"782","LYSINUM","Lysimachia nummularia","Penningkruid","0"
"1867","LYSIPUN","Lysimachia punctata","Puntwederik","0"
"783","LYSITHY","Lysimachia thyrsiflora","Moeraswederik","0"
"784","LYSIVUL","Lysimachia vulgaris","Grote wederik","0"
"6323","LYTH-SP","Lythrum species","Kattenstaart (G)","0"
"1709","LYTHHYS","Lythrum hyssopifolia","Kleine kattenstaart","0"
"925","LYTHPOR","Lythrum portula","Waterpostelein","0"
"785","LYTHSAL","Lythrum salicaria","Grote kattenstaart","0"
"6707","MAGN-SP","Magnolia species","Magnolia (G)","0"
"5213","MAGN*SO","Magnolia x soulangeana","Gewone magnolia","0"
"6324","MAHO-SP","Mahonia species","Mahonie (G)","0"
"2101","MAHOAQU","Mahonia aquifolium","Mahonia","0"
"6325","MAIA-SP","Maianthemum species","Dalkruid (G)","0"
"786","MAIABIF","Maianthemum bifolium","Dalkruid","0"
"6326","MALC-SP","Malcolmia species","Zeeviolier (G)","0"
"1427","MALCMAR","Malcolmia maritima","Zeeviolier","0"
"6327","MALU-SP","Malus species","Appel (G)","0"
"1934","MALUSYL","Malus sylvestris","Appel","0"
"6328","MALV-SP","Malva species","Kaasjeskruid (G)","0"
"788","MALVALC","Malva alcea","Vijfdelig kaasjeskruid","0"
"789","MALVMOS","Malva moschata","Muskuskaasjeskruid","0"
"790","MALVNEG","Malva neglecta","Klein kaasjeskruid","0"
"2231","MALVN=P","Malva neglecta + M. pusilla","Klein en Rond kaasjeskruid","0"
"5089","MALVPAR","Malva parviflora","Kleinbloemig kaasjeskruid","0"
"791","MALVPUS","Malva pusilla","Rond kaasjeskruid","0"
"792","MALVSYL","Malva sylvestris","Groot kaasjeskruid","0"
"6329","MARR-SP","Marrubium species","Malrove (G)","0"
"793","MARRVUL","Marrubium vulgare","Malrove","0"
"6330","MATR-SP","Matricaria species","Kamille (G)","0"
"796","MATRDIS","Matricaria discoidea","Schijfkamille","0"
"794","MATRREC","Matricaria recutita","Echte kamille","0"
"6596","MATT-SP","Matteuccia species","Struisvaren (G)","0"
"2232","MATTSTR","Matteuccia struthiopteris","Struisvaren","0"
"6331","MEDI-SP","Medicago species","Rupsklaver (G)","0"
"797","MEDIARA","Medicago arabica","Gevlekte rupsklaver","0"
"798","MEDIFAL","Medicago falcata","Sikkelklaver","0"
"2318","MEDIF=S","Medicago falcata + M. sativa","Sikkelklaver en Luzerne","0"
"799","MEDILUP","Medicago lupulina","Hopklaver","0"
"800","MEDIMIN","Medicago minima","Kleine rupsklaver","0"
"1711","MEDINIG","Medicago polymorpha","Ruige rupsklaver","0"
"801","MEDISAT","Medicago sativa","Luzerne","0"
"802","MEDI*VA","Medicago x varia","Bonte luzerne","0"
"6332","MELA-SP","Melampyrum species","Zwartkoren (G)","0"
"803","MELAARV","Melampyrum arvense","Wilde weit","0"
"804","MELAPRA","Melampyrum pratense","Hengel","0"
"6334","MELI-SP","Melica species","Parelgras (G)","0"
"5090","MELINUT","Melica nutans","Knikkend parelgras","0"
"808","MELIUNI","Melica uniflora","Eenbloemig parelgras","0"
"6335","MELL-SP","Melilotus species","Honingklaver (G)","0"
"809","MELLALB","Melilotus albus","Witte honingklaver","0"
"810","MELLALT","Melilotus altissimus","Goudgele honingklaver","0"
"811","MELLIND","Melilotus indicus","Kleine honingklaver","0"
"812","MELLOFF","Melilotus officinalis","Citroengele honingklaver","0"
"6725","MELS-SP","Melissa species","Citroenmelisse (G)","0"
"5255","MELSOFF","Melissa officinalis","Citroenmelisse","0"
"6336","MENT-SP","Mentha species","Munt (G)","0"
"813","MENTAQU","Mentha aquatica","Watermunt","0"
"5198","MENTA=V","Mentha aquatica + M. x verticillata","Watermunt en Kransmunt","0"
"814","MENTARV","Mentha arvensis","Akkermunt","0"
"815","MENTLON","Mentha longifolia","Hertsmunt","0"
"817","MENTPUL","Mentha pulegium","Polei","0"
"1817","MENTSPI","Mentha spicata","Aarmunt","0"
"818","MENTSUA","Mentha suaveolens","Witte munt","0"
"1816","MENT*GE","Mentha aquatica x longifolia","Edelmunt","0"
"5092","MENT*PI","Mentha x piperita","Pepermunt","0"
"1772","MENT*NI","Mentha x rotundifolia","Wollige munt","0"
"820","MENT*VE","Mentha x verticillata","Kransmunt","0"
"6337","MENY-SP","Menyanthes species","Waterdrieblad (G)","0"
"821","MENYTRI","Menyanthes trifoliata","Waterdrieblad","0"
"6338","MERC-SP","Mercurialis species","Bingelkruid (G)","0"
"822","MERCANN","Mercurialis annua","Tuinbingelkruid","0"
"823","MERCPER","Mercurialis perennis","Bosbingelkruid","0"
"6339","MESP-SP","Mespilus species","Mispel (G)","0"
"824","MESPGER","Mespilus germanica","Mispel","0"
"6340","MIBO-SP","Mibora species","Dwerggras (G)","0"
"825","MIBOMIN","Mibora minima","Dwerggras","0"
"6742","MICU-SP","Micropyrum species","Grindstijfgras (G)","0"
"2496","MICUTEN","Micropyrum tenellum","Grindstijfgras","0"
"6341","MILI-SP","Milium species","Gierstgras (G)","0"
"826","MILIEFF","Milium effusum","Bosgierstgras","0"
"827","MILIVER","Milium vernale","Ruw gierstgras","0"
"6342","MIMU-SP","Mimulus species","Maskerbloem (G)","0"
"828","MIMUGUT","Mimulus guttatus","Gele maskerbloem","0"
"5228","MIMUMOS","Mimulus moschatus","Muskusplantje","0"
"6343","MINU-SP","Minuartia species","Veldmuur (G)","0"
"829","MINUHYB","Minuartia hybrida","Tengere veldmuur","0"
"6680","MISO-SP","Misopates species","Akkerleeuwenbek (G)","0"
"72","MISOORO","Misopates orontium","Akkerleeuwenbek","0"
"6344","MOEH-SP","Moehringia species","Drienerfmuur (G)","0"
"830","MOEHTRI","Moehringia trinervia","Drienerfmuur","0"
"6345","MOEN-SP","Moenchia species","Kruismuur (G)","0"
"831","MOENERE","Moenchia erecta","Kruismuur","0"
"6346","MOLI-SP","Molinia species","Pijpenstrootje (G)","0"
"832","MOLICAE","Molinia caerulea","Pijpenstrootje","0"
"6347","MONE-SP","Moneses species","Eenbloemig wintergroen (G)","0"
"833","MONEUNI","Moneses uniflora","Eenbloemig wintergroen","0"
"6348","MONO-SP","Monotropa species","Stofzaad (G)","0"
"834","MONOHYP","Monotropa hypopitys","Stofzaad","0"
"1491","MONOH-P","Monotropa hypopitys s. hypophegea","Kaal stofzaad","0"
"1492","MONOH-H","Monotropa hypopitys s. hypopitys","Behaard stofzaad","0"
"6349","MONT-SP","Montia species","Bronkruid (G)","0"
"1936","MONTFON","Montia fontana","Bronkruid","0"
"835","MONTF-C","Montia fontana s. chondrosperma","Klein bronkruid","0"
"2427","MONTF-F","Montia fontana s. fontana","Groot bronkruid","0"
"6726","MORU-SP","Morus species","Moerbei (G)","0"
"5256","MORUNIG","Morus nigra","Zwarte moerbei","0"
"6350","MUSC-SP","Muscari species","Druifhyacint (G)","0"
"5093","MUSCARM","Muscari armeniacum","Langbladige druifhyacint","0"
"2346","MUSCA=B","Muscari armeniacum + M. botryoides","Langbladige druifhyacint en Blauwe druifjes","0"
"837","MUSCBOT","Muscari botryoides","Blauwe druifjes","0"
"838","MUSCCOM","Muscari comosum","Kuifhyacint","0"
"6351","MYCE-SP","Mycelis species","Muursla (G)","0"
"839","MYCEMUR","Mycelis muralis","Muursla","0"
"6352","MYOS-SP","Myosotis species","Vergeet-mij-nietje (G)","0"
"840","MYOSARV","Myosotis arvensis","Akkervergeet-mij-nietje","0"
"842","MYOSDIS","Myosotis discolor","Veelkleurig vergeet-mij-nietje","0"
"841","MYOSL-C","Myosotis laxa s. cespitosa","Zompvergeet-mij-nietje","0"
"1922","MYOSL=P","Myosotis laxa + M. scorpioides","Zomp- en Moerasvergeet-mij-nietje","0"
"843","MYOSRAM","Myosotis ramosissima","Ruw vergeet-mij-nietje","0"
"844","MYOSPAL","Myosotis scorpioides","Moerasvergeet-mij-nietje","0"
"845","MYOSSTR","Myosotis stricta","Stijf vergeet-mij-nietje","0"
"846","MYOSSYL","Myosotis sylvatica","Bosvergeet-mij-nietje","0"
"6354","MYOU-SP","Myosurus species","Muizenstaart (G)","0"
"848","MYOUMIN","Myosurus minimus","Muizenstaart","0"
"6355","MYRI-SP","Myrica species","Gagel (G)","0"
"1868","MYRICAR","Myrica caroliniensis","Wasgagel","0"
"849","MYRIGAL","Myrica gale","Wilde gagel","0"
"6356","MYRO-SP","Myriophyllum species","Vederkruid (G)","0"
"850","MYROALT","Myriophyllum alterniflorum","Teer vederkruid","0"
"2497","MYROAQU","Myriophyllum aquaticum","Parelvederkruid","0"
"851","MYROSPI","Myriophyllum spicatum","Aarvederkruid","0"
"852","MYROVER","Myriophyllum verticillatum","Kransvederkruid","0"
"6357","MYRR-SP","Myrrhis species","Roomse kervel (G)","0"
"853","MYRRODO","Myrrhis odorata","Roomse kervel","0"
"6358","NAJA-SP","Najas species","Nimfkruid (G)","0"
"854","NAJAMAR","Najas marina","Groot nimfkruid","0"
"855","NAJAMIN","Najas minor","Klein nimfkruid","0"
"6359","NARC-SP","Narcissus species","Narcis (G)","0"
"5094","NARCJON","Narcissus jonquilla","Jonquille","0"
"2236","NARCPOE","Narcissus poeticus","Witte narcis","0"
"2348","NARCPSE","Narcissus pseudonarcissus","Wilde en Trompetnarcis","0"
"2349","NARCP-M","Narcissus pseudonarcissus s. major","Trompetnarcis","0"
"856","NARCP-P","Narcissus pseudonarcissus s. pseudonarcissus","Wilde narcis s.s.","0"
"5095","NARC*IN","Narcissus x incomparabilis","Witte x Wilde narcis","0"
"5096","NARC*ME","Narcissus x medioluteus","Witte narcis x Narcissus tazetta","0"
"6360","NARU-SP","Nardus species","Borstelgras (G)","0"
"857","NARUSTR","Nardus stricta","Borstelgras","0"
"6361","NART-SP","Narthecium species","Beenbreek (G)","0"
"858","NARTOSS","Narthecium ossifragum","Beenbreek","0"
"6363","NEOT-SP","Neottia species","Vogelnestje (G)","0"
"861","NEOTNID","Neottia nidus-avis","Vogelnestje","0"
"6364","NEPE-SP","Nepeta species","Kattenkruid (G)","0"
"862","NEPECAT","Nepeta cataria","Wild kattenkruid","0"
"6597","NESL-SP","Neslia species","Vinkenzaad (G)","0"
"1712","NESLPAN","Neslia paniculata","Vinkenzaad","0"
"6632","NICA-SP","Nicandra species","Zegekruid (G)","0"
"863","NICAPHY","Nicandra physalodes","Zegekruid","0"
"6598","NICO-SP","Nicotiana species","Tabak (G)","0"
"5097","NICOALA","Nicotiana alata","Siertabak","0"
"1869","NICORUS","Nicotiana rustica","Boerentabak","0"
"5227","NICOTAB","Nicotiana tabacum","Tabak","0"
"6365","NIGE-SP","Nigella species","Nigelle (G)","0"
"864","NIGEARV","Nigella arvensis","Wilde nigelle","0"
"5098","NIGEDAM","Nigella damascena","Juffertje-in-'t-groen","0"
"5257","NIGESAT","Nigella sativa","Zwarte komijn","0"
"6366","NUPH-SP","Nuphar species","Plomp (G)","0"
"2498","NUPHADV","Nuphar advena","Nuphar advena","0"
"865","NUPHLUT","Nuphar lutea","Gele plomp","0"
"6367","NYMP-SP","Nymphaea species","Waterlelie (G)","0"
"866","NYMPALB","Nymphaea alba","Witte waterlelie","0"
"1615","NYMPCAN","Nymphaea candida","Noordelijke waterlelie","0"
"2499","NYMPMAR","Nymphaea marliacea","Nymphaea marliacea","0"
"6368","NYMH-SP","Nymphoides species","Watergentiaan (G)","0"
"867","NYMHPEL","Nymphoides peltata","Watergentiaan","0"
"6681","OCIM-SP","Ocimum species","Basilicum (G)","0"
"5099","OCIMBAS","Ocimum basilicum","Basilicum","0"
"6369","ODON-SP","Odontites species","Helmogentroost (G)","0"
"2319","ODONVER","Odontites vernus","Rode, Vroege en Akkerogentroost","0"
"506","ODONV-L","Odontites vernus s. litoralis","Vroege ogentroost","0"
"509","ODONV-S","Odontites vernus s. serotinus","Rode ogentroost","0"
"1496","ODONV-V","Odontites vernus s. vernus","Akkerogentroost","0"
"6370","OENA-SP","Oenanthe species","Torkruid (G)","0"
"868","OENAAQU","Oenanthe aquatica","Watertorkruid","0"
"1630","OENACRO","Oenanthe crocata","Dodemansvingers","0"
"869","OENAFIS","Oenanthe fistulosa","Pijptorkruid","0"
"870","OENALAC","Oenanthe lachenalii","Zilt torkruid","0"
"2444","OENAPEU","Oenanthe peucedanifolia","Varkenskerveltorkruid","0"
"1713","OENAPIM","Oenanthe pimpinelloides","Beverneltorkruid","0"
"871","OENASIL","Oenanthe silaifolia","Weidekervel-torkruid","0"
"6371","OENO-SP","Oenothera species","Teunisbloem (G)","0"
"872","OENOBIE","Oenothera biennis","Middelste teunisbloem","0"
"5202","OENOB=E","Oenothera biennis + O. erythrosepala","Middelste en Grote teunisbloem","0"
"873","OENOERY","Oenothera erythrosepala","Grote teunisbloem","0"
"874","OENOPAR","Oenothera parviflora","Kleine teunisbloem s.l.","0"
"6372","OMPA-SP","Omphalodes species","Amerikaans vergeet-mij-nietje (G)","0"
"1626","OMPAVER","Omphalodes verna","Amerikaans vergeet-mij-nietje","0"
"6373","ONOB-SP","Onobrychis species","Esparcette (G)","0"
"875","ONOBVIC","Onobrychis viciifolia","Esparcette","0"
"6682","ONOC-SP","Onoclea species","Bolletjesvaren (G)","0"
"5100","ONOCSEN","Onoclea sensibilis","Bolletjesvaren","0"
"6374","ONON-SP","Ononis species","Stalkruid (G)","0"
"2434","ONONREP","Ononis repens","Kattendoorn en Kruipend stalkruid","0"
"876","ONONR-R","Ononis repens s. repens","Kruipend stalkruid","0"
"877","ONONR-S","Ononis repens s. spinosa","Kattendoorn","0"
"6375","ONOP-SP","Onopordum species","Wegdistel (G)","0"
"878","ONOPACA","Onopordum acanthium","Wegdistel","0"
"6376","OPHI-SP","Ophioglossum species","Addertong (G)","0"
"879","OPHIVUL","Ophioglossum vulgatum","Addertong","0"
"6377","OPHR-SP","Ophrys species","Spiegelorchis (G)","0"
"880","OPHRAPI","Ophrys apifera","Bijenorchis","0"
"881","OPHRINS","Ophrys insectifera","Vliegenorchis","0"
"1410","OPHRSPH","Ophrys sphegodes","Spinnenorchis","0"
"6600","ORCH-SP","Orchis species","Orchis (G)","0"
"882","ORCHCOR","Orchis coriophora","Wantsenorchis","0"
"887","ORCHMAS","Orchis mascula","Mannetjesorchis","0"
"888","ORCHMIL","Orchis militaris","Soldaatje","0"
"889","ORCHMOR","Orchis morio","Harlekijn","0"
"891","ORCHPUR","Orchis purpurea","Purperorchis","0"
"892","ORCHSIM","Orchis simia","Aapjesorchis","0"
"893","ORCHUST","Orchis ustulata","Aangebrande orchis","0"
"5304","ORCHM*P","Orchis militaris x purpurea","Soldaatje x Purperorchis","0"
"6683","OREO-SP","Oreopteris species","Stippelvaren (G)","0"
"423","OREOLIM","Oreopteris limbosperma","Stippelvaren","0"
"6379","ORIG-SP","Origanum species","Marjolein (G)","0"
"5101","ORIGMAJ","Origanum majorana","Echte marjolein","0"
"894","ORIGVUL","Origanum vulgare","Wilde marjolein","0"
"6599","ORLA-SP","Orlaya species","Straalscherm (G)","0"
"1714","ORLAGRA","Orlaya grandiflora","Straalscherm","0"
"6380","ORNI-SP","Ornithogalum species","Vogelmelk (G)","0"
"895","ORNINUT","Ornithogalum nutans","Knikkende vogelmelk","0"
"5086","ORNIPYR","Ornithogalum pyramidale","Piramidevogelmelk","0"
"896","ORNIUMB","Ornithogalum umbellatum","Gewone vogelmelk","0"
"2413","ORNIU-D","Ornithogalum umbellatum s. divergens","Gewone vogelmelk (subsp. divergens)","0"
"2397","ORNIU-U","Ornithogalum umbellatum s. umbellatum","Gewone vogelmelk (subsp. umbellatum)","0"
"6381","ORNT-SP","Ornithopus species","Vogelpootje (G)","0"
"5267","ORNTCOM","Ornithopus compressus","Geel vogelpootje","0"
"897","ORNTPER","Ornithopus perpusillus","Klein vogelpootje","0"
"1818","ORNTSAT","Ornithopus sativus","Serradelle","0"
"6382","OROB-SP","Orobanche species","Bremraap (G)","0"
"907","OROBCAR","Orobanche caryophyllacea","Walstrobremraap","0"
"899","OROBHED","Orobanche hederae","Klimopbremraap","0"
"900","OROBLUT","Orobanche lutea","Rode bremraap","0"
"2449","OROBELA","Orobanche major","Centauriebremraap","0"
"901","OROBMIN","Orobanche minor","Klavervreter","0"
"902","OROBPIC","Orobanche picridis","Bitterkruidbremraap","0"
"903","OROBPUR","Orobanche purpurea","Blauwe bremraap","0"
"904","OROBRAM","Orobanche ramosa","Hennepvreter","0"
"905","OROBRAP","Orobanche rapum-genistae","Grote bremraap","0"
"906","OROBRET","Orobanche reticulata","Distelbremraap","0"
"6383","ORTH-SP","Orthilia species","Eenzijdig wintergroen (G)","0"
"1039","ORTHSEC","Orthilia secunda","Eenzijdig wintergroen","0"
"6384","OSMU-SP","Osmunda species","Koningsvaren (G)","0"
"908","OSMUREG","Osmunda regalis","Koningsvaren","0"
"6385","OXAL-SP","Oxalis species","Klaverzuring (G)","0"
"909","OXALACE","Oxalis acetosella","Witte klaverzuring","0"
"910","OXALCOR","Oxalis corniculata","Gehoornde klaverzuring","0"
"911","OXALFON","Oxalis fontana","Stijve klaverzuring","0"
"6386","OXYC-SP","Oxycoccus species","Veenbes (G)","0"
"912","OXYCMAC","Oxycoccus macrocarpos","Grote veenbes","0"
"913","OXYCPAL","Oxycoccus palustris","Kleine veenbes","0"
"6712","PACH-SP","Pachysandra species","Pachysandra (G)","0"
"5220","PACHTER","Pachysandra terminalis","Pachysandra","0"
"6601","PANI-SP","Panicum species","Gierst (G)","0"
"1715","PANICAP","Panicum capillare","Draadgierst","0"
"5102","PANIDIC","Panicum dichotomiflorum","Kale gierst","0"
"1716","PANIMIL","Panicum miliaceum","Pluimgierst","0"
"6387","PAPA-SP","Papaver species","Klaproos (G)","0"
"914","PAPAARG","Papaver argemone","Ruige klaproos","0"
"915","PAPADUB","Papaver dubium","Bleke klaproos","0"
"916","PAPARHO","Papaver rhoeas","Grote klaproos","0"
"1819","PAPASOM","Papaver somniferum","Slaapbol","0"
"5103","PAPA*EX","Papaver x exspectatum","Kleine x Grote klaproos","0"
"6388","PARA-SP","Parapholis species","Dunstaart (G)","0"
"917","PARASTR","Parapholis strigosa","Dunstaart","0"
"6602","PARE-SP","Parentucellia species","Kleverige ogentroost (G)","0"
"1717","PAREVIS","Parentucellia viscosa","Kleverige ogentroost","0"
"6389","PARI-SP","Parietaria species","Glaskruid (G)","0"
"919","PARIJUD","Parietaria judaica","Klein glaskruid","0"
"918","PARIOFF","Parietaria officinalis","Groot glaskruid","0"
"6390","PARS-SP","Paris species","Eenbes (G)","0"
"920","PARSQUA","Paris quadrifolia","Eenbes","0"
"6391","PARN-SP","Parnassia species","Parnassia (G)","0"
"921","PARNPAL","Parnassia palustris","Parnassia","0"
"6392","PART-SP","Parthenocissus species","Wilde wingerd (G)","0"
"2102","PARTINS","Parthenocissus inserta","Valse wingerd","0"
"2103","PARTQUI","Parthenocissus quinquefolia","Vijfbladige wingerd","0"
"6393","PAST-SP","Pastinaca species","Pastinaak (G)","0"
"922","PASTSAT","Pastinaca sativa","Gewone pastinaak","0"
"6394","PEDI-SP","Pedicularis species","Kartelblad (G)","0"
"923","PEDIPAL","Pedicularis palustris","Moeraskartelblad","0"
"924","PEDISYL","Pedicularis sylvatica","Heidekartelblad","0"
"6395","PENT-SP","Pentaglottis species","Overblijvende ossentong (G)","0"
"1871","PENTSEM","Pentaglottis sempervirens","Overblijvende ossentong","0"
"6761","PERS-SP","Persicaria species","Duizendknoop (G)","0"
"967","POLNAMP","Persicaria amphibia","Veenwortel","0"
"969","POLNBIS","Persicaria bistorta","Adderwortel","0"
"972","POLNHYD","Persicaria hydropiper","Waterpeper","0"
"973","POLNLAP","Persicaria lapathifolia","Beklierde duizendknoop","0"
"977","POLNPER","Persicaria maculosa","Perzikkruid","0"
"975","POLNMIN","Persicaria minor","Kleine duizendknoop","0"
"976","POLNMIT","Persicaria mitis","Zachte duizendknoop","0"
"1874","POLNPOL","Persicaria wallichii","Afghaanse duizendknoop","0"
"6397","PETA-SP","Petasites species","Hoefblad (G)","0"
"5182","PETAALB","Petasites albus","Wit hoefblad","0"
"926","PETAHYB","Petasites hybridus","Groot hoefblad","0"
"5232","PETAJAP","Petasites japonicus","Japans hoefblad","0"
"6398","PETO-SP","Petrorhagia species","Mantelanjer (G)","0"
"696","PETOPRO","Petrorhagia prolifera","Mantelanjer","0"
"6399","PETS-SP","Petroselinum species","Peterselie (G)","0"
"5104","PETSCRI","Petroselinum crispum","Tuinpeterselie","0"
"927","PETSSEG","Petroselinum segetum","Wilde peterselie","0"
"6400","PEUC-SP","Peucedanum species","Varkenskervel (G)","0"
"928","PEUCCAR","Peucedanum carvifolia","Karwijvarkenskervel","0"
"929","PEUCPAL","Peucedanum palustre","Melkeppe","0"
"6603","PHAC-SP","Phacelia species","Phacelia (G)","0"
"1820","PHACTAN","Phacelia tanacetifolia","Phacelia","0"
"6401","PHAL-SP","Phalaris species","Kanariegras (G)","0"
"930","PHALARU","Phalaris arundinacea","Rietgras","0"
"1821","PHALCAN","Phalaris canariensis","Kanariezaad","0"
"6604","PHAA-SP","Phaseolus species","Boon (G)","0"
"5105","PHAACOC","Phaseolus coccineus","Pronkboon","0"
"1822","PHAAVUL","Phaseolus vulgaris","Boon","0"
"6685","PHEG-SP","Phegopteris species","Smalle beukvaren (G)","0"
"424","PHEGCON","Phegopteris connectilis","Smalle beukvaren","0"
"6686","PHIL-SP","Philadelphus species","Boerenjasmijn (G)","0"
"5106","PHILCOR","Philadelphus coronarius","Welriekende jasmijn","0"
"5107","PHILMIC","Philadelphus microphyllus","Kleine jasmijn","0"
"5108","PHILPUB","Philadelphus pubescens","Zachte jasmijn","0"
"6402","PHLE-SP","Phleum species","Doddegras (G)","0"
"931","PHLEARE","Phleum arenarium","Zanddoddegras","0"
"2385","PHLEPRA","Phleum pratense","Timoteegras en Klein timoteegras","0"
"932","PHLEP-P","Phleum pratense s. pratense","Timoteegras s.s.","0"
"1411","PHLEP-B","Phleum pratense s. serotinum","Klein timoteegras","0"
"6403","PHRA-SP","Phragmites species","Riet (G)","0"
"933","PHRAAUS","Phragmites australis","Riet","0"
