TaxonCode;SynonymName;SynonymIsScientificName;SynonymIsPreferredCommonName;SynonymTaxonGroupCode;SynonymTaxonGroupName;PreferredTaxonCode;PreferredTaxonName;PreferredIsScientificName;PreferredIsPreferredCommonName;PreferredTaxonGroupCode;PreferredTaxonGroupName
54061;Gewoon elfenbankje;0;0;20;Paddenstoelen;45751;Trametes versicolor;1;0;20;Paddenstoelen
54062;Geelrood dwergkorstje;0;0;20;Paddenstoelen;45752;Trechispora alnicola;1;0;20;Paddenstoelen
54063;Franjedwergkorstje;0;0;20;Paddenstoelen;45755;Trechispora byssinella;1;0;20;Paddenstoelen
54064;Gladsporig dwergkorstje;0;0;20;Paddenstoelen;45756;Trechispora cohaerens;1;0;20;Paddenstoelen
54065;Gladsporig dwergkorstje sl, incl. Franjedwergkorstje, Geelrood dwergkorstje;0;0;20;Paddenstoelen;45757;Trechispora cohaerens sl, incl. amianthina, byssinella;1;0;20;Paddenstoelen
54066;Melig dwergkorstje;0;0;20;Paddenstoelen;45758;Trechispora farinacea;1;0;20;Paddenstoelen
54067;Melig dwergkorstje (f. elevata);0;0;20;Paddenstoelen;45759;Trechispora farinacea f. elevata;1;0;20;Paddenstoelen
54068;Kleinsporig dwergkorstje;0;0;20;Paddenstoelen;45765;Trechispora microspora;1;0;20;Paddenstoelen
54069;Raatzwammetje;0;0;20;Paddenstoelen;45766;Trechispora mollusca;1;0;20;Paddenstoelen
54070;Kristalnaalddwergkorstje;0;0;20;Paddenstoelen;45768;Trechispora praefocata;1;0;20;Paddenstoelen
54071;Tolsporig dwergkorstje;0;0;20;Paddenstoelen;45770;Trechispora subsphaerospora;1;0;20;Paddenstoelen
54072;Witte trilzwam;0;0;20;Paddenstoelen;45774;Tremella candida;1;0;20;Paddenstoelen
54073;Kerntrilzwam;0;0;20;Paddenstoelen;45775;Tremella encephala;1;0;20;Paddenstoelen
54074;Zuurbestrilzwam;0;0;20;Paddenstoelen;45776;Tremella exigua;1;0;20;Paddenstoelen
54075;Bruine trilzwam;0;0;20;Paddenstoelen;45777;Tremella foliacea;1;0;20;Paddenstoelen
54076;Wittige druppeltrilzwam;0;0;20;Paddenstoelen;45779;Tremella globospora;1;0;20;Paddenstoelen
54077;Bruinige druppeltrilzwam;0;0;20;Paddenstoelen;45780;Tremella indecorata;1;0;20;Paddenstoelen
54078;Gele trilzwam;0;0;20;Paddenstoelen;45783;Tremella mesenterica;1;0;20;Paddenstoelen
54079;Verborgen trilzwam;0;0;20;Paddenstoelen;45784;Tremella obscura;1;0;20;Paddenstoelen
54080;Kaaszwammentrilzwam;0;0;20;Paddenstoelen;45787;Tremella polyporina;1;0;20;Paddenstoelen
54081;Koraaltrilzwam;0;0;20;Paddenstoelen;45792;Tremellodendropsis tuberosa;1;0;20;Paddenstoelen
54082;Koraaltrilzwam (var. helvetica);0;0;20;Paddenstoelen;45793;Tremellodendropsis tuberosa var. helvetica;1;0;20;Paddenstoelen
54083;Koraaltrilzwam (var. tuberosa);0;0;20;Paddenstoelen;45794;Tremellodendropsis tuberosa var. tuberosa;1;0;20;Paddenstoelen
54084;Spateltrilzwam;0;0;20;Paddenstoelen;45795;Tremiscus helvelloides;1;0;20;Paddenstoelen
54085;Paarse dennezwam;0;0;20;Paddenstoelen;45796;Trichaptum abietinum;1;0;20;Paddenstoelen
54086;Paarse dennetandzwam;0;0;20;Paddenstoelen;45797;Trichaptum hollii;1;0;20;Paddenstoelen
54087;Izabelkleurig pelsbekertje;0;0;20;Paddenstoelen;45798;Tricharina gilva;1;0;20;Paddenstoelen
54088;Roomwit pelsbekertje;0;0;20;Paddenstoelen;45799;Tricharina ochroleuca;1;0;20;Paddenstoelen
54089;Vroeg pelsbekertje;0;0;20;Paddenstoelen;45800;Tricharina praecox;1;0;20;Paddenstoelen
54090;Bolvormig draadwatje;0;0;20;Paddenstoelen;45801;Trichia affinis;1;0;20;Paddenstoelen
54091;Zwart draadwatje;0;0;20;Paddenstoelen;45802;Trichia botrytis;1;0;20;Paddenstoelen
54092;Zwart draadwatje (var. botrytis);0;0;20;Paddenstoelen;45803;Trichia botrytis var. botrytis;1;0;20;Paddenstoelen
54093;Zwart draadwatje (var. cerifera);0;0;20;Paddenstoelen;45804;Trichia botrytis var. cerifera;1;0;20;Paddenstoelen
54094;Dikwandig draadwatje;0;0;20;Paddenstoelen;45805;Trichia contorta;1;0;20;Paddenstoelen
54095;Dikwandig draadwatje (var. attenuata);0;0;20;Paddenstoelen;45806;Trichia contorta var. attenuata;1;0;20;Paddenstoelen
54096;Dikwandig draadwatje (var. contorta);0;0;20;Paddenstoelen;45807;Trichia contorta var. contorta;1;0;20;Paddenstoelen
54097;Dikwandig draadwatje (var. iowensis);0;0;20;Paddenstoelen;45808;Trichia contorta var. iowensis;1;0;20;Paddenstoelen
54098;Dikwandig draadwatje (var. karstenii);0;0;20;Paddenstoelen;45809;Trichia contorta var. karstenii;1;0;20;Paddenstoelen
54099;Peervormig draadwatje;0;0;20;Paddenstoelen;45810;Trichia decipiens;1;0;20;Paddenstoelen
54100;Peervormig draadwatje (var. decipiens);0;0;20;Paddenstoelen;45811;Trichia decipiens var. decipiens;1;0;20;Paddenstoelen
54101;Peervormig draadwatje (var. hemitrichoides);0;0;20;Paddenstoelen;45812;Trichia decipiens var. hemitrichoides;1;0;20;Paddenstoelen
54102;Peervormig draadwatje (var. olivacea);0;0;20;Paddenstoelen;45813;Trichia decipiens var. olivacea;1;0;20;Paddenstoelen
54103;Cilindervormig draadwatje;0;0;20;Paddenstoelen;45815;Trichia favoginea;1;0;20;Paddenstoelen
54104;Veelvlekkig draadwatje;0;0;20;Paddenstoelen;45816;Trichia flavicoma;1;0;20;Paddenstoelen
54105;Dundradig draadwatje;0;0;20;Paddenstoelen;45818;Trichia mirabilis;1;0;20;Paddenstoelen
54106;Minidraadwatje;0;0;20;Paddenstoelen;45819;Trichia munda;1;0;20;Paddenstoelen
54107;Goudgeel draadwatje;0;0;20;Paddenstoelen;45820;Trichia persimilis;1;0;20;Paddenstoelen
54108;Gezellig draadwatje;0;0;20;Paddenstoelen;45821;Trichia scabra;1;0;20;Paddenstoelen
54109;Donker draadwatje;0;0;20;Paddenstoelen;45823;Trichia subfusca;1;0;20;Paddenstoelen
54110;Fopdraadwatje;0;0;20;Paddenstoelen;45824;Trichia varia;1;0;20;Paddenstoelen
54111;Veelkoppig draadwatje;0;0;20;Paddenstoelen;45825;Trichia verrucosa;1;0;20;Paddenstoelen
54112;Harig sinterklaasschijfje;0;0;20;Paddenstoelen;45828;Trichobolus zukalii;1;0;20;Paddenstoelen
54113;Ruige aardtong;0;0;20;Paddenstoelen;45830;Trichoglossum hirsutum;1;0;20;Paddenstoelen
54114;Krulzoomridderzwam;0;0;20;Paddenstoelen;45832;Tricholoma acerbum;1;0;20;Paddenstoelen
54115;Scherpe gele ridderzwam;0;0;20;Paddenstoelen;45833;Tricholoma aestuans;1;0;20;Paddenstoelen
54116;Witbruine ridderzwam;0;0;20;Paddenstoelen;45834;Tricholoma albobrunneum;1;0;20;Paddenstoelen
54117;Witte ridderzwam;0;0;20;Paddenstoelen;45835;Tricholoma album;1;0;20;Paddenstoelen
54118;Witte ridderzwam sl, incl. Okerwitte ridderzwam, Vuilwitte ridderzwam;0;0;20;Paddenstoelen;45836;Tricholoma album sl, incl. lascivum, stiparophyllum;1;0;20;Paddenstoelen
54119;Zilveren ridderzwam;0;0;20;Paddenstoelen;45837;Tricholoma argyraceum;1;0;20;Paddenstoelen
54120;Zilveren ridderzwam (var. argyraceum);0;0;20;Paddenstoelen;45838;Tricholoma argyraceum var. argyraceum;1;0;20;Paddenstoelen
54121;Zilveren ridderzwam (var. inocybeoides);0;0;20;Paddenstoelen;45839;Tricholoma argyraceum var. inocybeoides;1;0;20;Paddenstoelen
54122;Zilveren ridderzwam (var. scalpturatum);0;0;20;Paddenstoelen;45840;Tricholoma argyraceum var. scalpturatum;1;0;20;Paddenstoelen
54123;Zwartschubbige ridderzwam;0;0;20;Paddenstoelen;45841;Tricholoma atrosquamosum;1;0;20;Paddenstoelen
54124;Zwartschubbige ridderzwam (var. atrosquamosum);0;0;20;Paddenstoelen;45842;Tricholoma atrosquamosum var. atrosquamosum;1;0;20;Paddenstoelen
54125;Zwartschubbige ridderzwam (var. squarrulosum);0;0;20;Paddenstoelen;45843;Tricholoma atrosquamosum var. squarrulosum;1;0;20;Paddenstoelen
54126;Oranje ridderzwam;0;0;20;Paddenstoelen;45844;Tricholoma aurantium;1;0;20;Paddenstoelen
54127;Bruine narcisridderzwam;0;0;20;Paddenstoelen;45846;Tricholoma bufonium;1;0;20;Paddenstoelen
54128;Geringde ridderzwam;0;0;20;Paddenstoelen;45847;Tricholoma cingulatum;1;0;20;Paddenstoelen
54129;Reuzenridderzwam;0;0;20;Paddenstoelen;45848;Tricholoma colossum;1;0;20;Paddenstoelen
54130;Witte duifridderzwam;0;0;20;Paddenstoelen;45849;Tricholoma columbetta;1;0;20;Paddenstoelen
54131;Gele ridderzwam;0;0;20;Paddenstoelen;45850;Tricholoma equestre;1;0;20;Paddenstoelen
54132;Halsdoekridderzwam;0;0;20;Paddenstoelen;45851;Tricholoma focale;1;0;20;Paddenstoelen
54133;Berkeridderzwam;0;0;20;Paddenstoelen;45853;Tricholoma fulvum;1;0;20;Paddenstoelen
54134;Fijnschubbige ridderzwam;0;0;20;Paddenstoelen;45854;Tricholoma imbricatum;1;0;20;Paddenstoelen
54135;Stinkende ridderzwam;0;0;20;Paddenstoelen;45855;Tricholoma inamoenum;1;0;20;Paddenstoelen
54136;Vuilwitte ridderzwam;0;0;20;Paddenstoelen;45856;Tricholoma lascivum;1;0;20;Paddenstoelen
54137;Muisgrijze ridderzwam;0;0;20;Paddenstoelen;45859;Tricholoma myomyces;1;0;20;Paddenstoelen
54138;Blozende ridderzwam;0;0;20;Paddenstoelen;45860;Tricholoma orirubens;1;0;20;Paddenstoelen
54139;Druppelvlekridderzwam;0;0;20;Paddenstoelen;45861;Tricholoma pessundatum;1;0;20;Paddenstoelen
54140;Populierridderzwam;0;0;20;Paddenstoelen;45862;Tricholoma populinum;1;0;20;Paddenstoelen
54141;Glanzende ridderzwam;0;0;20;Paddenstoelen;45863;Tricholoma portentosum;1;0;20;Paddenstoelen
54142;Larixridderzwam;0;0;20;Paddenstoelen;45864;Tricholoma psammopus;1;0;20;Paddenstoelen
54143;Dikringridderzwam;0;0;20;Paddenstoelen;45866;Tricholoma robustum;1;0;20;Paddenstoelen
54144;Zeepzwam;0;0;20;Paddenstoelen;45867;Tricholoma saponaceum;1;0;20;Paddenstoelen
54145;Zeepzwam (var. ardosaceum);0;0;20;Paddenstoelen;45868;Tricholoma saponaceum var. ardosaceum;1;0;20;Paddenstoelen
54146;Zeepzwam (var. saponaceum);0;0;20;Paddenstoelen;45869;Tricholoma saponaceum var. saponaceum;1;0;20;Paddenstoelen
54147;Zeepzwam (var. squamosum);0;0;20;Paddenstoelen;45870;Tricholoma saponaceum var. squamosum;1;0;20;Paddenstoelen
54148;Bitterscherpe ridderzwam;0;0;20;Paddenstoelen;45871;Tricholoma sciodes;1;0;20;Paddenstoelen
54149;Streephoedridderzwam;0;0;20;Paddenstoelen;45872;Tricholoma sejunctum;1;0;20;Paddenstoelen
54150;Valse zeepzwam;0;0;20;Paddenstoelen;45875;Tricholoma sudum;1;0;20;Paddenstoelen
54151;Geelvlekkende ridderzwam;0;0;20;Paddenstoelen;45876;Tricholoma sulphurescens;1;0;20;Paddenstoelen
54152;Narcisridderzwam;0;0;20;Paddenstoelen;45877;Tricholoma sulphureum;1;0;20;Paddenstoelen
54153;Narcisridderzwam (var. coronarium);0;0;20;Paddenstoelen;45878;Tricholoma sulphureum var. coronarium;1;0;20;Paddenstoelen
54154;Narcisridderzwam (var. sulphureum);0;0;20;Paddenstoelen;45879;Tricholoma sulphureum var. sulphureum;1;0;20;Paddenstoelen
54155;Beukeridderzwam;0;0;20;Paddenstoelen;45880;Tricholoma ustale;1;0;20;Paddenstoelen
54156;Valse beukeridderzwam;0;0;20;Paddenstoelen;45881;Tricholoma ustaloides;1;0;20;Paddenstoelen
54157;Ruige ridderzwam;0;0;20;Paddenstoelen;45882;Tricholoma vaccinum;1;0;20;Paddenstoelen
54158;Ruige ridderzwam (var. fulvosquamulosum);0;0;20;Paddenstoelen;45883;Tricholoma vaccinum var. fulvosquamulosum;1;0;20;Paddenstoelen
54159;Ruige ridderzwam (var. vaccinum);0;0;20;Paddenstoelen;45884;Tricholoma vaccinum var. vaccinum;1;0;20;Paddenstoelen
54160;Scherpe ridderzwam;0;0;20;Paddenstoelen;45885;Tricholoma virgatum;1;0;20;Paddenstoelen
54161;Gele houtridderzwam;0;0;20;Paddenstoelen;45886;Tricholomopsis decora;1;0;20;Paddenstoelen
54162;Koningsmantel;0;0;20;Paddenstoelen;45887;Tricholomopsis rutilans;1;0;20;Paddenstoelen
54163;Rozewit franjekelkje;0;0;20;Paddenstoelen;45888;Trichopeziza albotestacea;1;0;20;Paddenstoelen
54164;Fraai franjekelkje;0;0;20;Paddenstoelen;45889;Trichopeziza mollissima;1;0;20;Paddenstoelen
54165;Gewimperd franjekelkje;0;0;20;Paddenstoelen;45890;Trichopeziza relicina;1;0;20;Paddenstoelen
54166;Groen franjekelkje;0;0;20;Paddenstoelen;45891;Trichopeziza sericea;1;0;20;Paddenstoelen
54167;Zwavelgeel franjekelkje;0;0;20;Paddenstoelen;45892;Trichopeziza sulphurea;1;0;20;Paddenstoelen
54168;Brandpelsbekertje;0;0;20;Paddenstoelen;45895;Trichophaea abundans;1;0;20;Paddenstoelen
54169;Brandpelsbekertje sl, incl. Bol pelsbekertje;0;0;20;Paddenstoelen;45896;Trichophaea abundans sl, incl. hemisphaerioides;1;0;20;Paddenstoelen
54170;Ruig pelsbekertje;0;0;20;Paddenstoelen;45898;Trichophaea boudieri;1;0;20;Paddenstoelen
54171;Opalen pelsbekertje;0;0;20;Paddenstoelen;45899;Trichophaea gregaria;1;0;20;Paddenstoelen
54172;Bol pelsbekertje;0;0;20;Paddenstoelen;45900;Trichophaea hemisphaerioides;1;0;20;Paddenstoelen
54173;Moeraspelsbekertje;0;0;20;Paddenstoelen;45901;Trichophaea paludosa;1;0;20;Paddenstoelen
54174;Kruidenpelsbekertje;0;0;20;Paddenstoelen;45902;Trichophaea pseudogregaria;1;0;20;Paddenstoelen
54175;Bleek pelsbekertje;0;0;20;Paddenstoelen;45903;Trichophaea woolhopeia;1;0;20;Paddenstoelen
54176;Gespeerd pelsbekertje;0;0;20;Paddenstoelen;45904;Trichophaeopsis bicuspis;1;0;20;Paddenstoelen
54177;Klimopdekselbekertje;0;0;20;Paddenstoelen;45914;Trochila craterium;1;0;20;Paddenstoelen
54178;Hulstdekselbekertje;0;0;20;Paddenstoelen;45915;Trochila ilicina;1;0;20;Paddenstoelen
54179;Laurierkersdekselbekertje;0;0;20;Paddenstoelen;45916;Trochila laurocerasi;1;0;20;Paddenstoelen
54180;Witsteeldonsvoetje;0;0;20;Paddenstoelen;45917;Tubaria albostipitata;1;0;20;Paddenstoelen
54181;Geringd donsvoetje;0;0;20;Paddenstoelen;45918;Tubaria confragosa;1;0;20;Paddenstoelen
54182;Zemelig donsvoetje;0;0;20;Paddenstoelen;45919;Tubaria conspersa;1;0;20;Paddenstoelen
54183;Meidoorndonsvoetje;0;0;20;Paddenstoelen;45920;Tubaria dispersa;1;0;20;Paddenstoelen
54184;Gewoon donsvoetje sl, incl. Velddonsvoetje, Winterdonsvoetje;0;0;20;Paddenstoelen;45921;Tubaria furfuracea sl, incl. hiemalis, romagnesiana;1;0;20;Paddenstoelen
54185;Gewoon donsvoetje (var. furfuracea);0;0;20;Paddenstoelen;45922;Tubaria furfuracea ss. Arnolds;1;0;20;Paddenstoelen
54186;Winterdonsvoetje;0;0;20;Paddenstoelen;45923;Tubaria hiemalis;1;0;20;Paddenstoelen
54187;Wit donsvoetje;0;0;20;Paddenstoelen;45924;Tubaria hololeuca;1;0;20;Paddenstoelen
54188;Dwergdonsvoetje;0;0;20;Paddenstoelen;45925;Tubaria minutalis;1;0;20;Paddenstoelen
54189;Bleek donsvoetje;0;0;20;Paddenstoelen;45926;Tubaria pallidospora;1;0;20;Paddenstoelen
54190;Tenger donsvoetje;0;0;20;Paddenstoelen;45927;Tubaria pellucida ss. J. Lange;1;0;20;Paddenstoelen
54191;Fraai donsvoetje;0;0;20;Paddenstoelen;45928;Tubaria praestans;1;0;20;Paddenstoelen
54192;Velddonsvoetje;0;0;20;Paddenstoelen;45929;Tubaria romagnesiana;1;0;20;Paddenstoelen
54193;Bleke truffel;0;0;20;Paddenstoelen;45930;Tuber borchii;1;0;20;Paddenstoelen
54194;Holle truffel;0;0;20;Paddenstoelen;45931;Tuber excavatum;1;0;20;Paddenstoelen
54195;Stinkende truffel;0;0;20;Paddenstoelen;45933;Tuber foetidum;1;0;20;Paddenstoelen
54196;Gevlekte truffel;0;0;20;Paddenstoelen;45934;Tuber maculatum;1;0;20;Paddenstoelen
54197;Gevlekte truffel (f. dryophilum);0;0;20;Paddenstoelen;45935;Tuber maculatum f. dryophilum;1;0;20;Paddenstoelen
54198;Gevlekte truffel (f. maculatum);0;0;20;Paddenstoelen;45936;Tuber maculatum f. maculatum;1;0;20;Paddenstoelen
54199;Donzige truffel;0;0;20;Paddenstoelen;45937;Tuber puberulum;1;0;20;Paddenstoelen
54200;Donzige truffel (var. borchoides);0;0;20;Paddenstoelen;45938;Tuber puberulum var. borchoides;1;0;20;Paddenstoelen
54201;Donzige truffel (var. puberulum);0;0;20;Paddenstoelen;45939;Tuber puberulum var. puberulum;1;0;20;Paddenstoelen
54202;Okerbruine truffel;0;0;20;Paddenstoelen;45940;Tuber rapaeodorum;1;0;20;Paddenstoelen
54203;Roodbruine truffel;0;0;20;Paddenstoelen;45941;Tuber rufum;1;0;20;Paddenstoelen
54204;Ruwstelig buiskussen;0;0;20;Paddenstoelen;45946;Tubifera dimorphoteca;1;0;20;Paddenstoelen
54205;Rossig buiskussen;0;0;20;Paddenstoelen;45947;Tubifera ferruginosa;1;0;20;Paddenstoelen
54206;Glitterend oploskorstje;0;0;20;Paddenstoelen;45949;Tubulicrinis accedens;1;0;20;Paddenstoelen
54207;Smalharig oploskorstje;0;0;20;Paddenstoelen;45950;Tubulicrinis angustus;1;0;20;Paddenstoelen
54208;Smalsporig oploskorstje;0;0;20;Paddenstoelen;45951;Tubulicrinis gracillimus;1;0;20;Paddenstoelen
54209;Grootsporig oploskorstje;0;0;20;Paddenstoelen;45953;Tubulicrinis regificus;1;0;20;Paddenstoelen
54210;Jeneverbesoploskorstje;0;0;20;Paddenstoelen;45954;Tubulicrinis sororius;1;0;20;Paddenstoelen
54211;Spitsharig oploskorstje;0;0;20;Paddenstoelen;45955;Tubulicrinis subulatus;1;0;20;Paddenstoelen
54212;Witte waaszwam;0;0;20;Paddenstoelen;45956;Tulasnella albida;1;0;20;Paddenstoelen
54213;Kromsporige waaszwam;0;0;20;Paddenstoelen;45957;Tulasnella allantospora;1;0;20;Paddenstoelen
54214;Langsporige waaszwam;0;0;20;Paddenstoelen;45958;Tulasnella calospora;1;0;20;Paddenstoelen
54215;Roze waaszwam;0;0;20;Paddenstoelen;45960;Tulasnella eichleriana;1;0;20;Paddenstoelen
54216;Violette waaszwam;0;0;20;Paddenstoelen;45961;Tulasnella pallida;1;0;20;Paddenstoelen
54217;Dennewaaszwam;0;0;20;Paddenstoelen;45962;Tulasnella pinicola;1;0;20;Paddenstoelen
54218;Berijpte waaszwam;0;0;20;Paddenstoelen;45963;Tulasnella pruinosa;1;0;20;Paddenstoelen
54219;Lila waaszwam;0;0;20;Paddenstoelen;45966;Tulasnella violea;1;0;20;Paddenstoelen
54220;Gesteelde stuifbal;0;0;20;Paddenstoelen;45967;Tulostoma brumale;1;0;20;Paddenstoelen
54221;Gesteelde stuifbal (f. brumale);0;0;20;Paddenstoelen;45968;Tulostoma brumale f. brumale;1;0;20;Paddenstoelen
54222;Gesteelde stuifbal (f. heterosporum);0;0;20;Paddenstoelen;45969;Tulostoma brumale f. heterosporum;1;0;20;Paddenstoelen
54223;Gesteelde stuifbal (var. pallidum);0;0;20;Paddenstoelen;45970;Tulostoma brumale var. pallidum;1;0;20;Paddenstoelen
54224;Ruwstelige stuifbal;0;0;20;Paddenstoelen;45971;Tulostoma fimbriatum;1;0;20;Paddenstoelen
54225;Ruwstelige stuifbal (var. fimbriatum);0;0;20;Paddenstoelen;45972;Tulostoma fimbriatum var. fimbriatum;1;0;20;Paddenstoelen
54226;Ruwstelige stuifbal (var. heterosporum);0;0;20;Paddenstoelen;45973;Tulostoma fimbriatum var. heterosporum;1;0;20;Paddenstoelen
54227;Donkerstelige stuifbal;0;0;20;Paddenstoelen;45974;Tulostoma melanocyclum;1;0;20;Paddenstoelen
54228;Bittere boleet;0;0;20;Paddenstoelen;45975;Tylopilus felleus;1;0;20;Paddenstoelen
54229;Knobbelsporig zilvervlies;0;0;20;Paddenstoelen;45976;Tylospora asterophora;1;0;20;Paddenstoelen
54230;Wratsporig zilvervlies;0;0;20;Paddenstoelen;45977;Tylospora fibrillosa;1;0;20;Paddenstoelen
54231;Elzebundelbekertje;0;0;20;Paddenstoelen;45978;Tympanis alnea;1;0;20;Paddenstoelen
54232;Berijpt bundelbekertje;0;0;20;Paddenstoelen;45981;Tympanis conspersa;1;0;20;Paddenstoelen
54233;Dennebundelbekertje;0;0;20;Paddenstoelen;45984;Tympanis hypopodia;1;0;20;Paddenstoelen
54234;Appelbundelbekertje;0;0;20;Paddenstoelen;45987;Tympanis malicola;1;0;20;Paddenstoelen
54235;Sparrebundelbekertje;0;0;20;Paddenstoelen;45988;Tympanis piceina;1;0;20;Paddenstoelen
54236;Gezellig knotsje;0;0;20;Paddenstoelen;45994;Typhula erumpens;1;0;20;Paddenstoelen
54237;Roodvoetknotsje;0;0;20;Paddenstoelen;45995;Typhula erythropus;1;0;20;Paddenstoelen
54238;Gedraaid knotsje;0;0;20;Paddenstoelen;45996;Typhula gyrans;1;0;20;Paddenstoelen
54239;Roze grasknotsje;0;0;20;Paddenstoelen;45998;Typhula incarnata;1;0;20;Paddenstoelen
54240;Vergelend knotsje;0;0;20;Paddenstoelen;45999;Typhula lutescens;1;0;20;Paddenstoelen
54241;Glinsterknotsje;0;0;20;Paddenstoelen;46000;Typhula micans;1;0;20;Paddenstoelen
54242;Moestuinknotsje;0;0;20;Paddenstoelen;46002;Typhula pertenuis;1;0;20;Paddenstoelen
54243;Linzeknotsje;0;0;20;Paddenstoelen;46003;Typhula phacorrhiza;1;0;20;Paddenstoelen
54244;Dwergknotsje;0;0;20;Paddenstoelen;46004;Typhula pusilla;1;0;20;Paddenstoelen
54245;Varenknotsje;0;0;20;Paddenstoelen;46005;Typhula quisquiliaris;1;0;20;Paddenstoelen
54246;Wit poedersteelknotsje;0;0;20;Paddenstoelen;46006;Typhula setipes;1;0;20;Paddenstoelen
54247;Wit poedersteelknotsje sl, incl. Dwergknotsje, Gedraaid knotsje, Typhula dubia, Typhula ovata;0;0;20;Paddenstoelen;46007;Typhula setipes sl, incl. dubia, gyrans, ovata, pusilla;1;0;20;Paddenstoelen
54248;Sneeuwwitte kaaszwam;0;0;20;Paddenstoelen;46009;Tyromyces chioneus;1;0;20;Paddenstoelen
54249;Appelboomkaaszwam;0;0;20;Paddenstoelen;46010;Tyromyces fissilis;1;0;20;Paddenstoelen
54250;Gezoneerde kaaszwam;0;0;20;Paddenstoelen;46011;Tyromyces wakefieldiae;1;0;20;Paddenstoelen
54251;Stinkende kaaszwam;0;0;20;Paddenstoelen;46012;Tyromyces wynnei;1;0;20;Paddenstoelen
54252;Zwermwaterkelkje;0;0;20;Paddenstoelen;46018;Unguicularia millepunctata;1;0;20;Paddenstoelen
54253;Korsthoutskoolzwam;0;0;20;Paddenstoelen;46024;Ustulina deusta;1;0;20;Paddenstoelen
54254;Spoelsporig trosvlies;0;0;20;Paddenstoelen;46025;Uthatobasidium fusisporum;1;0;20;Paddenstoelen
54255;Braamkromspoorkogelzwam;0;0;20;Paddenstoelen;46028;Valsa ceratophora;1;0;20;Paddenstoelen
54256;Grootsporig toverkorstje;0;0;20;Paddenstoelen;46037;Vararia gallica;1;0;20;Paddenstoelen
54257;Kleinsporig toverkorstje;0;0;20;Paddenstoelen;46038;Vararia ochroleuca;1;0;20;Paddenstoelen
54258;Afgeplatte stuifzwam;0;0;20;Paddenstoelen;46039;Vascellum pratense;1;0;20;Paddenstoelen
54259;Takbekertje;0;0;20;Paddenstoelen;46040;Velutarina rufoolivacea;1;0;20;Paddenstoelen
54260;Vingerhoedje;0;0;20;Paddenstoelen;46050;Verpa conica;1;0;20;Paddenstoelen
54261;Dotterdwergmijtertje;0;0;20;Paddenstoelen;46051;Verpatinia calthicola;1;0;20;Paddenstoelen
54262;Spireadwergmijtertje;0;0;20;Paddenstoelen;46052;Verpatinia spiraeicola;1;0;20;Paddenstoelen
54263;Citroenhuidje;0;0;20;Paddenstoelen;46053;Vesiculomyces citrinus;1;0;20;Paddenstoelen
54264;Grijs draadspoorschijfje;0;0;20;Paddenstoelen;46055;Vibrissea filisporia;1;0;20;Paddenstoelen
54265;Grijs draadspoorschijfje (f. filisporia);0;0;20;Paddenstoelen;46056;Vibrissea filisporia f. filisporia;1;0;20;Paddenstoelen
54266;Grijs draadspoorschijfje (f. fiscella);0;0;20;Paddenstoelen;46057;Vibrissea filisporia f. fiscella;1;0;20;Paddenstoelen
54267;Zijdeachtige beurszwam;0;0;20;Paddenstoelen;46061;Volvariella bombycina;1;0;20;Paddenstoelen
54268;Onwelriekende beurszwam;0;0;20;Paddenstoelen;46062;Volvariella caesiotincta;1;0;20;Paddenstoelen
54269;Gewone beurszwam;0;0;20;Paddenstoelen;46063;Volvariella gloiocephala;1;0;20;Paddenstoelen
54270;Gewone beurszwam (var. gloiocephala);0;0;20;Paddenstoelen;46064;Volvariella gloiocephala var. gloiocephala;1;0;20;Paddenstoelen
54271;Gewone beurszwam (var. speciosa);0;0;20;Paddenstoelen;46065;Volvariella gloiocephala var. speciosa;1;0;20;Paddenstoelen
54272;Donzige beurszwam;0;0;20;Paddenstoelen;46066;Volvariella hypopithys;1;0;20;Paddenstoelen
54273;Grijsvezelige beurszwam;0;0;20;Paddenstoelen;46068;Volvariella murinella;1;0;20;Paddenstoelen
54274;Grijsvezelige beurszwam (f. brevispora);0;0;20;Paddenstoelen;46069;Volvariella murinella f. brevispora;1;0;20;Paddenstoelen
54275;Grijsvezelige beurszwam (f. murinella);0;0;20;Paddenstoelen;46070;Volvariella murinella f. murinella;1;0;20;Paddenstoelen
54276;Kleine beurszwam;0;0;20;Paddenstoelen;46071;Volvariella pusilla;1;0;20;Paddenstoelen
54277;Kleine beurszwam (var. pusilla);0;0;20;Paddenstoelen;46072;Volvariella pusilla var. pusilla;1;0;20;Paddenstoelen
54278;Kleine beurszwam (var. taylori);0;0;20;Paddenstoelen;46073;Volvariella pusilla var. taylori;1;0;20;Paddenstoelen
54279;Kleinsporige beurszwam;0;0;20;Paddenstoelen;46074;Volvariella reidii;1;0;20;Paddenstoelen
54280;Parasietbeurszwam;0;0;20;Paddenstoelen;46075;Volvariella surrecta;1;0;20;Paddenstoelen
54281;Tropische beurszwam;0;0;20;Paddenstoelen;46076;Volvariella volvacea;1;0;20;Paddenstoelen
54282;Schorsbreker;0;0;20;Paddenstoelen;46078;Vuilleminia comedens;1;0;20;Paddenstoelen
54283;Schorsbreker sl, incl. Elzeschorsbreker, Hazelaarschorsbreker;0;0;20;Paddenstoelen;46079;Vuilleminia comedens sl, incl. alni, coryli;1;0;20;Paddenstoelen
